32,0.25600000000000001,0,0,0,0,0,0,0,0
33,0.40200000000000002,0.082322966507177034,-0.045933014354066992,0.29667703349282298,0.75023923444976082,141.5,145.5,148.5,171.5
34,0.54100000000000004,0.075267942583732067,0.44401913875598087,0.44273205741626798,0.78086124401913892,194.5,51.5,206.5,62.5
35,0.52200000000000002,-0.026098086124401967,-0.045933014354066992,0.5250980861244019,0.75023923444976082,149.5,145.5,167.5,171.5
36,0.52000000000000002,0.0030239234449760668,-0.13779904306220095,0.49297607655502396,0.8421052631578948,86.5,175.5,102.5,207.5
37,0.85599999999999998,0.0031028708133970574,-0.076555023923444987,0.82989712918660297,0.78086124401913892,125.5,179.5,152.5,207.5
38,0.68900000000000006,0.0086578947368420242,-0.045933014354066992,0.68234210526315786,0.75023923444976082,168.5,145.5,190.5,171.5
39,0.27300000000000002,0.033133971291866016,0.44401913875598087,0.21686602870813401,0.78086124401913892,201.5,132.5,207.5,143.5
40,0.32800000000000001,0.016389952153110062,-0.19904306220095694,0.32261004784689001,0.81148325358851692,18.5,174.5,28.5,207.5
41,0.32700000000000001,-0.017610047846889933,-0.19904306220095694,0.28861004784688998,0.81148325358851692,29.5,174.5,39.5,207.5
42,0.54100000000000004,0.029334928229665071,0.35215311004784688,0.48866507177033497,0.78086124401913892,21.5,0.5,36.5,14.5
43,0.71499999999999997,0.053090909090909029,0.015311004784688997,0.63490909090909087,0.59712918660287084,145.5,16.5,164.5,35.5
44,0.27300000000000002,-0.0084880382775119785,-0.16842105263157897,0.23648803827751194,0.168421052631579,57.5,3.5,65.5,14.5
45,0.33800000000000002,0.0043899521531100593,0.19904306220095697,0.31061004784689,0.38277511961722499,95.5,8.5,105.5,14.5
46,0.27200000000000002,0.017822966507177018,-0.045933014354066992,0.23217703349282298,0.19904306220095694,194.5,42.5,201.5,50.5
47,0.29999999999999999,-0.029421052631578945,-0.045933014354066992,0.30742105263157904,0.75023923444976082,0.5,117.5,11.5,143.5
48,0.52500000000000002,-0.0022870813397129234,-0.045933014354066992,0.51828708133971302,0.75023923444976082,12.5,117.5,29.5,143.5
49,0.52500000000000002,0.02876794258373205,-0.045933014354066992,0.39623205741626794,0.75023923444976082,30.5,117.5,42.5,143.5
50,0.52500000000000002,0.010523923444976088,-0.045933014354066992,0.50047607655502391,0.75023923444976082,191.5,145.5,207.5,171.5
51,0.52500000000000002,0.0085239234449760674,-0.045933014354066992,0.49847607655502396,0.75023923444976082,43.5,117.5,59.5,143.5
52,0.52500000000000002,-0.024598086124401952,-0.045933014354066992,0.52659808612440195,0.75023923444976082,60.5,117.5,78.5,143.5
53,0.52500000000000002,0.017023923444976066,-0.045933014354066992,0.50697607655502397,0.75023923444976082,79.5,117.5,95.5,143.5
54,0.52500000000000002,-0.0052870813397129408,-0.045933014354066992,0.51528708133971302,0.75023923444976082,96.5,117.5,113.5,143.5
55,0.52500000000000002,0.011023923444976092,-0.045933014354066992,0.50097607655502396,0.75023923444976082,114.5,117.5,130.5,143.5
56,0.52500000000000002,-0.0042870813397128948,-0.045933014354066992,0.51628708133971302,0.75023923444976082,143.5,117.5,160.5,143.5
57,0.52500000000000002,-0.0082870813397129418,-0.045933014354066992,0.51228708133971301,0.75023923444976082,165.5,90.5,182.5,116.5
58,0.27200000000000002,0.01632296650717701,-0.045933014354066992,0.23067703349282298,0.56650717703349296,135.5,42.5,142.5,62.5
59,0.27300000000000002,-0.0069880382775119832,-0.16842105263157897,0.23798803827751194,0.56650717703349296,83.5,38.5,91.5,62.5
60,0.71499999999999997,0.053090909090909022,0.045933014354066992,0.63490909090909087,0.56650717703349296,165.5,18.5,184.5,35.5
61,0.71499999999999997,0.053090909090909015,0.10717703349282297,0.63490909090909087,0.50526315789473686,37.5,1.5,56.5,14.5
62,0.71499999999999997,0.053090909090909022,0.045933014354066992,0.63490909090909087,0.56650717703349296,185.5,18.5,204.5,35.5
63,0.47600000000000003,0.015145933014354072,-0.045933014354066992,0.443854066985646,0.75023923444976082,50.5,36.5,64.5,62.5
64,0.82300000000000006,0.0019138755980860581,-0.045933014354066992,0.79808612440191395,0.75023923444976082,23.5,36.5,49.5,62.5
